,kind,etag,id.kind,id.videoId,snippet.publishedAt,snippet.channelId,snippet.title,snippet.description,snippet.thumbnails.default.url,snippet.thumbnails.default.width,snippet.thumbnails.default.height,snippet.thumbnails.medium.url,snippet.thumbnails.medium.width,snippet.thumbnails.medium.height,snippet.thumbnails.high.url,snippet.thumbnails.high.width,snippet.thumbnails.high.height,snippet.channelTitle,snippet.liveBroadcastContent,snippet.publishTime
4,youtube#searchResult,dz0zK3HzA58CHovkhChIKuqxf6E,youtube#video,FJ6k7BqGUxY,2021-07-09T15:11:38Z,UCeq6ZIlvC9SVsfhfKnSvM9w,Панельная дискуссия | Специфика медицинских данных и её влияние на обучение и оценку ML-моделей,Data Fest Online 2021 Ужасы медицинских данных https://ods.ai/tracks/medical-data-df2021 В дискуссии обсуждали: - действительно ли у медицинских ...,https://i.ytimg.com/vi/FJ6k7BqGUxY/default.jpg,120,90,https://i.ytimg.com/vi/FJ6k7BqGUxY/mqdefault.jpg,320,180,https://i.ytimg.com/vi/FJ6k7BqGUxY/hqdefault.jpg,480,360,ODS AI Ru,none,2021-07-09T15:11:38Z
0,youtube#searchResult,m1osspnIlviUwGfMbTzYrYa6Nko,youtube#video,ODDNUKRanfk,2021-07-02T09:46:42Z,UCvANXOHabXHBTqMY7PAhAzQ,Covid and AI Unexpected Challenges and Lessons,"On May 21, 2021, we held a webinar on ""Covid-19 and AI: Unexpected challenges and lessons"", as part of the Amba-series of the French Embassy to the UK, ...",https://i.ytimg.com/vi/ODDNUKRanfk/default.jpg,120,90,https://i.ytimg.com/vi/ODDNUKRanfk/mqdefault.jpg,320,180,https://i.ytimg.com/vi/ODDNUKRanfk/hqdefault.jpg,480,360,UCL Centre for Artificial Intelligence,none,2021-07-02T09:46:42Z
1,youtube#searchResult,dnvEtSFMeAPpwDJx5oyzg9ax-a4,youtube#video,zJ-qplh0TZ8,2021-06-24T09:33:57Z,UCvANXOHabXHBTqMY7PAhAzQ,Winnowing with Gradient Descent,Seminar by Manfred K. Warmuth at the UCL Centre for AI. Recorded on the 9th June 2021. Abstract: The performance of multiplicative updates is typically ...,https://i.ytimg.com/vi/zJ-qplh0TZ8/default.jpg,120,90,https://i.ytimg.com/vi/zJ-qplh0TZ8/mqdefault.jpg,320,180,https://i.ytimg.com/vi/zJ-qplh0TZ8/hqdefault.jpg,480,360,UCL Centre for Artificial Intelligence,none,2021-06-24T09:33:57Z
2,youtube#searchResult,zT3t_i9pdMCoXGER0ta2vL387U0,youtube#video,AZSKa9zqInI,2021-06-01T08:59:31Z,UCvANXOHabXHBTqMY7PAhAzQ,Learning Language Conditioned Control from Play,Seminar by Corey Lynch at the UCL Centre for AI. Recorded on the 26th May 2021. Abstract: How can we instruct robots in free-form natural language? How can ...,https://i.ytimg.com/vi/AZSKa9zqInI/default.jpg,120,90,https://i.ytimg.com/vi/AZSKa9zqInI/mqdefault.jpg,320,180,https://i.ytimg.com/vi/AZSKa9zqInI/hqdefault.jpg,480,360,UCL Centre for Artificial Intelligence,none,2021-06-01T08:59:31Z
3,youtube#searchResult,mofI4ogYOBn5SB8T61dwzkJ-xXI,youtube#video,AwZ7Z9NfsOQ,2021-05-19T15:49:52Z,UCvANXOHabXHBTqMY7PAhAzQ,Regret bounds for generalized Bayes updates,"Seminar by Pierre Alquier at the UCL Centre for AI. Recorded on the 19th May 2021. Abstract: We tackle the problem of online optimization with a general, ...",https://i.ytimg.com/vi/AwZ7Z9NfsOQ/default.jpg,120,90,https://i.ytimg.com/vi/AwZ7Z9NfsOQ/mqdefault.jpg,320,180,https://i.ytimg.com/vi/AwZ7Z9NfsOQ/hqdefault.jpg,480,360,UCL Centre for Artificial Intelligence,none,2021-05-19T15:49:52Z
4,youtube#searchResult,2DQDYLY2gGuEKDVcZoqFB_byPvI,youtube#video,YdgQgktakmw,2021-05-13T10:22:12Z,UCvANXOHabXHBTqMY7PAhAzQ,Deep Kernel Processes,Seminar by Laurence Aitchison at the UCL Centre for AI. Recorded on the 12th May 2021. Abstract: Neural networks have taught us that effective performance ...,https://i.ytimg.com/vi/YdgQgktakmw/default.jpg,120,90,https://i.ytimg.com/vi/YdgQgktakmw/mqdefault.jpg,320,180,https://i.ytimg.com/vi/YdgQgktakmw/hqdefault.jpg,480,360,UCL Centre for Artificial Intelligence,none,2021-05-13T10:22:12Z
0,youtube#searchResult,Yh4nBO1jwes1lrx-f3FK5aBNyS0,youtube#video,pdoUIucgfcI,2021-04-27T13:17:28Z,UCLLX-5j9UNYassOwS0nveDQ,Alejandro Castañeira (Principal Data Scientist): When Human Resources meet NLP and AI,NLP Zurich: Meetup.com: https://www.meetup.com/NLP-Zurich/ Linkedin: https://www.linkedin.com/company/nlp-zurich Twitter: https://twitter.com/nlp_zurich Talk ...,https://i.ytimg.com/vi/pdoUIucgfcI/default.jpg,120,90,https://i.ytimg.com/vi/pdoUIucgfcI/mqdefault.jpg,320,180,https://i.ytimg.com/vi/pdoUIucgfcI/hqdefault.jpg,480,360,NLP Zurich,none,2021-04-27T13:17:28Z
1,youtube#searchResult,jLU4o5dANinaj7MbpsC_OzHaqAI,youtube#video,8P8yNiwoCBg,2021-04-12T07:33:38Z,UCLLX-5j9UNYassOwS0nveDQ,Dr. Janna Lipenkova: Automating Taxonomy Construction,NLP Zurich: Meetup.com: https://www.meetup.com/NLP-Zurich/ Linkedin: https://www.linkedin.com/company/nlp-zurich Twitter: https://twitter.com/nlp_zurich Talk ...,https://i.ytimg.com/vi/8P8yNiwoCBg/default.jpg,120,90,https://i.ytimg.com/vi/8P8yNiwoCBg/mqdefault.jpg,320,180,https://i.ytimg.com/vi/8P8yNiwoCBg/hqdefault.jpg,480,360,NLP Zurich,none,2021-04-12T07:33:38Z
2,youtube#searchResult,N25kK32lqmeLaP_HH_T9Q3rieno,youtube#video,USOKurAtR3E,2021-03-30T05:56:19Z,UCLLX-5j9UNYassOwS0nveDQ,Josh Lovejoy (Head of Design for Ethics &amp; Society @Microsoft): AI on Purpose,NLP ZURICH Linkedin: https://www.linkedin.com/company/nlp-zurich YouTube: https://www.youtube.com/channel/UCLLX-5j9UNYassOwS0nveDQ Twitter: ...,https://i.ytimg.com/vi/USOKurAtR3E/default.jpg,120,90,https://i.ytimg.com/vi/USOKurAtR3E/mqdefault.jpg,320,180,https://i.ytimg.com/vi/USOKurAtR3E/hqdefault.jpg,480,360,NLP Zurich,none,2021-03-30T05:56:19Z
3,youtube#searchResult,09YVsOFGnqs6qPTs76cf-I8Ub9o,youtube#video,HoG9UzJPvU0,2021-02-15T08:24:44Z,UCLLX-5j9UNYassOwS0nveDQ,Shreya Shankar (Machine Learning Engineer): Debugging Machine Learning in Production,NLP Zurich: Meetup.com: https://www.meetup.com/NLP-Zurich/ Linkedin: https://www.linkedin.com/company/nlp-zurich Summary: Machine learning pipelines ...,https://i.ytimg.com/vi/HoG9UzJPvU0/default.jpg,120,90,https://i.ytimg.com/vi/HoG9UzJPvU0/mqdefault.jpg,320,180,https://i.ytimg.com/vi/HoG9UzJPvU0/hqdefault.jpg,480,360,NLP Zurich,none,2021-02-15T08:24:44Z
4,youtube#searchResult,a87gkAnFCPD0XqJ5SqKuDq31cCo,youtube#video,6UeOwHtBF_0,2021-01-26T19:20:36Z,UCLLX-5j9UNYassOwS0nveDQ,Carolin Lawrence (NEC Labs Europe): From Text &amp; Graphs to Explainable New Knowledge,NLP Zurich: Meetup.com: https://www.meetup.com/NLP-Zurich/ Linkedin: https://www.linkedin.com/company/nlp-zurich Twitter: https://twitter.com/nlp_zurich Talk ...,https://i.ytimg.com/vi/6UeOwHtBF_0/default.jpg,120,90,https://i.ytimg.com/vi/6UeOwHtBF_0/mqdefault.jpg,320,180,https://i.ytimg.com/vi/6UeOwHtBF_0/hqdefault.jpg,480,360,NLP Zurich,none,2021-01-26T19:20:36Z
0,youtube#searchResult,g8YXLGSz5Pr63YyvArxQ_9FSeXE,youtube#video,90GR8q3eYG0,2021-06-09T14:33:28Z,UCxA1YTYJ9BEeo50lxyI_B3g,Predict Customer Churn with Machine Learning,Customer churn is the percentage of customers that stopped using your company's product or service during a certain time frame. Predicting customer churn is a ...,https://i.ytimg.com/vi/90GR8q3eYG0/default.jpg,120,90,https://i.ytimg.com/vi/90GR8q3eYG0/mqdefault.jpg,320,180,https://i.ytimg.com/vi/90GR8q3eYG0/hqdefault.jpg,480,360,PyCaret,none,2021-06-09T14:33:28Z
1,youtube#searchResult,T5rNl8f-ODizwRDqSmh3Xd0VBFM,youtube#video,yjhBDFBfkcA,2021-06-03T12:44:01Z,UCxA1YTYJ9BEeo50lxyI_B3g,DATA + AI SUMMIT 2021 - PyCaret demo by Moez Ali,This video is just the demo part of what was presented in DATA + AI SUMMIT 2021 by Moez Ali (Creator of PyCaret). There are four walkthroughs in this video: ...,https://i.ytimg.com/vi/yjhBDFBfkcA/default.jpg,120,90,https://i.ytimg.com/vi/yjhBDFBfkcA/mqdefault.jpg,320,180,https://i.ytimg.com/vi/yjhBDFBfkcA/hqdefault.jpg,480,360,PyCaret,none,2021-06-03T12:44:01Z
2,youtube#searchResult,gNTyMiLg8VEbToGfpTZtZWRlbhE,youtube#video,RpOMTdEXFJc,2021-04-20T21:15:55Z,UCxA1YTYJ9BEeo50lxyI_B3g,Supercharge your Machine Learning Experiments with PyCaret and Gradio,"A step-by-step tutorial to develop and interact with machine learning pipelines rapidly. PyCaret is an open-source, low-code machine learning library and ...",https://i.ytimg.com/vi/RpOMTdEXFJc/default.jpg,120,90,https://i.ytimg.com/vi/RpOMTdEXFJc/mqdefault.jpg,320,180,https://i.ytimg.com/vi/RpOMTdEXFJc/hqdefault.jpg,480,360,PyCaret,none,2021-04-20T21:15:55Z
3,youtube#searchResult,4irYH8CuIaUjfq8D4tsYMTR1ZFo,youtube#video,XYAGwts5qGw,2020-05-11T05:30:15Z,UCxA1YTYJ9BEeo50lxyI_B3g,Association Rule Mining in PyCaret,Association Rule Mining in Python using PyCaret PyCaret's Association Rule Mining Module uses rule-based machine learning algorithm for discovering ...,https://i.ytimg.com/vi/XYAGwts5qGw/default.jpg,120,90,https://i.ytimg.com/vi/XYAGwts5qGw/mqdefault.jpg,320,180,https://i.ytimg.com/vi/XYAGwts5qGw/hqdefault.jpg,480,360,PyCaret,none,2020-05-11T05:30:15Z
4,youtube#searchResult,-OHILwZMBHI3vv3g36ar59oSafE,youtube#video,G6ShuoM3T1M,2020-05-07T03:45:43Z,UCxA1YTYJ9BEeo50lxyI_B3g,Topic Modeling in PyCaret,Topic Modeling in Python using PyCaret PyCaret's Natural Language Processing module is an unsupervised machine learning module that can be used for ...,https://i.ytimg.com/vi/G6ShuoM3T1M/default.jpg,120,90,https://i.ytimg.com/vi/G6ShuoM3T1M/mqdefault.jpg,320,180,https://i.ytimg.com/vi/G6ShuoM3T1M/hqdefault.jpg,480,360,PyCaret,none,2020-05-07T03:45:43Z
0,youtube#searchResult,tpKcWCOnz3e7Bhv3G6C_isjTcyE,youtube#video,2JMeoS2cQRw,2021-05-13T16:46:18Z,UCjeM1xxYb_37bZfyparLS3Q,MLconf Online 2020: Efficient BERT: Optimal Multimetric Bayesian Optimization by Meghana Ravikumar,"With the introduction of BERT, we suddenly have a strong performing, generalizable model that can be transferred to a variety of tasks. But, BERT is really, really ...",https://i.ytimg.com/vi/2JMeoS2cQRw/default.jpg,120,90,https://i.ytimg.com/vi/2JMeoS2cQRw/mqdefault.jpg,320,180,https://i.ytimg.com/vi/2JMeoS2cQRw/hqdefault.jpg,480,360,MLconf,none,2021-05-13T16:46:18Z
1,youtube#searchResult,WZ-qfAWo2F1Qbk6vmx-rsY_LB5U,youtube#video,9TqHilvnUuM,2021-05-13T16:46:18Z,UCjeM1xxYb_37bZfyparLS3Q,MLconf Online 2020: DevOps for Data Science With Kubernetes by Sophie Watson,"Kubernetes is today's hottest way to deploy and manage applications in the cloud, but it also offers the essential foundation for repeatable and reliable machine ...",https://i.ytimg.com/vi/9TqHilvnUuM/default.jpg,120,90,https://i.ytimg.com/vi/9TqHilvnUuM/mqdefault.jpg,320,180,https://i.ytimg.com/vi/9TqHilvnUuM/hqdefault.jpg,480,360,MLconf,none,2021-05-13T16:46:18Z
2,youtube#searchResult,dr89XDrgAYqFLzw6y20faQ0EZfk,youtube#video,i9FXqOeFpwY,2021-05-13T16:46:18Z,UCjeM1xxYb_37bZfyparLS3Q,MLconf Online 2020: Data Science is Key to Achieving Energy Access in Africa Madeleine Gleave,"Over 600 million people in Africa do not have access to modern energy, which impacts a household's health, education, quality of life, and financial wellbeing.",https://i.ytimg.com/vi/i9FXqOeFpwY/default.jpg,120,90,https://i.ytimg.com/vi/i9FXqOeFpwY/mqdefault.jpg,320,180,https://i.ytimg.com/vi/i9FXqOeFpwY/hqdefault.jpg,480,360,MLconf,none,2021-05-13T16:46:18Z
3,youtube#searchResult,eVZdhgC3xwCQ4VeFRLpJA8Ngnos,youtube#video,ziZ2JfXDAd4,2021-05-13T16:46:18Z,UCjeM1xxYb_37bZfyparLS3Q,MLconf Online 2020: Mathematical Approaches to Clustering by Joseph Ross,Clustering is a fundamental operation in many data science workflows. This talk will approach clustering from the mathematical point of view. First we will review ...,https://i.ytimg.com/vi/ziZ2JfXDAd4/default.jpg,120,90,https://i.ytimg.com/vi/ziZ2JfXDAd4/mqdefault.jpg,320,180,https://i.ytimg.com/vi/ziZ2JfXDAd4/hqdefault.jpg,480,360,MLconf,none,2021-05-13T16:46:18Z
4,youtube#searchResult,jhPtE5H2qbXNpYeqiWmOwRkQzXE,youtube#video,M5VBxmV6PPo,2021-05-13T16:46:18Z,UCjeM1xxYb_37bZfyparLS3Q,MLconf Online 2020: Outwitting Deep Learning Models by Igor Markov,"Deep learning has captured the hearts and minds of ML engineers and researchers. However, is it always the best tool for the job? In this talk, we describe two ...",https://i.ytimg.com/vi/M5VBxmV6PPo/default.jpg,120,90,https://i.ytimg.com/vi/M5VBxmV6PPo/mqdefault.jpg,320,180,https://i.ytimg.com/vi/M5VBxmV6PPo/hqdefault.jpg,480,360,MLconf,none,2021-05-13T16:46:18Z
0,youtube#searchResult,iUxcOJ-rkhGf8YauuFCT1G1Y-2k,youtube#video,cIHTmIDKkV8,2021-07-14T18:35:37Z,UC5dfn9m310oyt-cbeegfvZw,Haystack Hub - Overview Beta Functionality,,https://i.ytimg.com/vi/cIHTmIDKkV8/default.jpg,120,90,https://i.ytimg.com/vi/cIHTmIDKkV8/mqdefault.jpg,320,180,https://i.ytimg.com/vi/cIHTmIDKkV8/hqdefault.jpg,480,360,deepset,none,2021-07-14T18:35:37Z
1,youtube#searchResult,QYWYRG4n7UmsrREIn-ra6qsDoIU,youtube#video,utrybA7ffAk,2020-04-23T14:39:39Z,UC5dfn9m310oyt-cbeegfvZw,Using Neural Search for the Fast Analysis of Annual Reports,"The demonstrated tool utilizes neural search, based on modern NLP technologies, to support the work of lawyers, auditors, risk managers and financial analysts.",https://i.ytimg.com/vi/utrybA7ffAk/default.jpg,120,90,https://i.ytimg.com/vi/utrybA7ffAk/mqdefault.jpg,320,180,https://i.ytimg.com/vi/utrybA7ffAk/hqdefault.jpg,480,360,deepset,none,2020-04-23T14:39:39Z
2,youtube#searchResult,fFl3MvPMbB5aOd4DNgJBAWKfeYA,youtube#video,UuJ-_eSKV2U,2020-03-22T18:39:14Z,UC5dfn9m310oyt-cbeegfvZw,COVID QA zur Beantwortung von Fragen zu COVID-19,"Hier der Link zum Tool, für jeden zugänglich: https://covid.deepset.ai/home Link zum Open Source-Projekt: https://github.com/deepset-ai/COVID-QA.",https://i.ytimg.com/vi/UuJ-_eSKV2U/default.jpg,120,90,https://i.ytimg.com/vi/UuJ-_eSKV2U/mqdefault.jpg,320,180,https://i.ytimg.com/vi/UuJ-_eSKV2U/hqdefault.jpg,480,360,deepset,none,2020-03-22T18:39:14Z
3,youtube#searchResult,ZugNKBwptdIFSFrB2hxiJ3er1Wk,youtube#video,rEzUJYb1g5Y,2020-03-19T18:09:50Z,UC5dfn9m310oyt-cbeegfvZw,Using NLP for finding answers to questions on COVID-19,Demonstration of the open-source tool that makes use of NLP to provide fast insights on COVID-19 from reliable sources. We are happy about anyone who will ...,https://i.ytimg.com/vi/rEzUJYb1g5Y/default.jpg,120,90,https://i.ytimg.com/vi/rEzUJYb1g5Y/mqdefault.jpg,320,180,https://i.ytimg.com/vi/rEzUJYb1g5Y/hqdefault.jpg,480,360,deepset,none,2020-03-19T18:09:50Z
4,youtube#searchResult,jr-FBmgRi2UD18unrmTLJnOOgSY,youtube#video,h3jsWe56o8A,2019-12-11T11:12:52Z,UC5dfn9m310oyt-cbeegfvZw,BERT-based Question Answering for Customer Self-Service on Hotel Information,Applying BERT-based Question Answering to text from a hotel page. The system can be used to enable customers to inform themselves easily on relevant ...,https://i.ytimg.com/vi/h3jsWe56o8A/default.jpg,120,90,https://i.ytimg.com/vi/h3jsWe56o8A/mqdefault.jpg,320,180,https://i.ytimg.com/vi/h3jsWe56o8A/hqdefault.jpg,480,360,deepset,none,2019-12-11T11:12:52Z
0,youtube#searchResult,oi77ESBHC4-dhAPhhZ_PZ0Cvqx4,youtube#video,jto2Eq--tr8,2021-07-13T19:12:56Z,UCHh0Dt0uUKKJtdBvgGJB66A,AMA #2 - Managing data science teams during the pandemic,"Our #2 AMA will be hosted by Nuno Paiva, André Carreiro and Bernardo Caldas and dedicated to the topic of ""Managing data science teams during the ...",https://i.ytimg.com/vi/jto2Eq--tr8/default.jpg,120,90,https://i.ytimg.com/vi/jto2Eq--tr8/mqdefault.jpg,320,180,https://i.ytimg.com/vi/jto2Eq--tr8/hqdefault.jpg,480,360,Data Science Portugal,none,2021-07-13T19:12:56Z
1,youtube#searchResult,RBSSuL3Csxes89Z0hj1EuaknBuE,youtube#video,ZK3NjrGLIQY,2021-06-24T19:07:19Z,UCHh0Dt0uUKKJtdBvgGJB66A,Tutorial #1 - Primer on Probabilistic Deep Learning,Subscribe to Data Science Portugal Youtube channel so you get notified of new exciting videos here: ...,https://i.ytimg.com/vi/ZK3NjrGLIQY/default.jpg,120,90,https://i.ytimg.com/vi/ZK3NjrGLIQY/mqdefault.jpg,320,180,https://i.ytimg.com/vi/ZK3NjrGLIQY/hqdefault.jpg,480,360,Data Science Portugal,none,2021-06-24T19:07:19Z
2,youtube#searchResult,Ft4H2-TGvBrSZSnnO7qFAXMS_1w,youtube#video,HDrdmsYDrIE,2021-06-13T23:35:24Z,UCHh0Dt0uUKKJtdBvgGJB66A,DSPT#87 - Non-Intrusive Load Monitoring-A way to reduce energy consumption,"Details Our #87 Webinar Meetup will be hosted by Rafael Teixeira and dedicated to the topic of ""Non-Intrusive Load Monitoring - A way to reduce energy ...",https://i.ytimg.com/vi/HDrdmsYDrIE/default.jpg,120,90,https://i.ytimg.com/vi/HDrdmsYDrIE/mqdefault.jpg,320,180,https://i.ytimg.com/vi/HDrdmsYDrIE/hqdefault.jpg,480,360,Data Science Portugal,none,2021-06-13T23:35:24Z
3,youtube#searchResult,MHyfL2GuVPPoO6-m4wGSBMfsIIQ,youtube#video,rVOFiwSGUp4,2021-05-12T19:14:40Z,UCHh0Dt0uUKKJtdBvgGJB66A,AMA #1 - Building a Community from the ground up,"Our #1 AMA will be hosted by Leonid Kholkine, Miguel Monteiro and Ricardo Marques and dedicated to the topic of ""Building a Community from the ground up"".",https://i.ytimg.com/vi/rVOFiwSGUp4/default.jpg,120,90,https://i.ytimg.com/vi/rVOFiwSGUp4/mqdefault.jpg,320,180,https://i.ytimg.com/vi/rVOFiwSGUp4/hqdefault.jpg,480,360,Data Science Portugal,none,2021-05-12T19:14:40Z
4,youtube#searchResult,2cZc-YlWhPvDK9CqZBoHjjEYFjo,youtube#video,UsGBKlT55lE,2021-03-31T18:35:10Z,UCHh0Dt0uUKKJtdBvgGJB66A,DSPT #86 Webinar - Finding the imaginary winner of the Euroleague 2019/20,"Our #86 Webinar Meetup will be hosted by Sergio Olmos and dedicated to the topic of ""Finding the imaginary winner of the Euroleague 2019/20"". This Meetup ...",https://i.ytimg.com/vi/UsGBKlT55lE/default.jpg,120,90,https://i.ytimg.com/vi/UsGBKlT55lE/mqdefault.jpg,320,180,https://i.ytimg.com/vi/UsGBKlT55lE/hqdefault.jpg,480,360,Data Science Portugal,none,2021-03-31T18:35:10Z
0,youtube#searchResult,zBlUEiGSfklTJf92hnQeLulGkwI,youtube#video,U2WebM6PX_c,2021-06-27T21:40:57Z,UCaZuPdmZ380SFUMKHVsv_AA,Modify NVIDIA StyleGAN Model Weights with Open AI CLIP (StyleGAN-nada),Notebook here: https://github.com/dvschultz/ml-art-colabs/blob/master/stylegan_nada_custom.ipynb Github: https://github.com/rinongal/StyleGAN-nada Join this ...,https://i.ytimg.com/vi/U2WebM6PX_c/default.jpg,120,90,https://i.ytimg.com/vi/U2WebM6PX_c/mqdefault.jpg,320,180,https://i.ytimg.com/vi/U2WebM6PX_c/hqdefault.jpg,480,360,Artificial Images,none,2021-06-27T21:40:57Z
1,youtube#searchResult,-d-npZWkLfO-Bh2RLacJqjaY2QA,youtube#video,s36QnIzg-nY,2021-06-10T20:43:39Z,UCaZuPdmZ380SFUMKHVsv_AA,RunwayML + Google Colab (Week 10),Join this channel to get access to perks: https://www.youtube.com/channel/UCaZuPdmZ380SFUMKHVsv_AA/join Learn more about machine learning for image ...,https://i.ytimg.com/vi/s36QnIzg-nY/default.jpg,120,90,https://i.ytimg.com/vi/s36QnIzg-nY/mqdefault.jpg,320,180,https://i.ytimg.com/vi/s36QnIzg-nY/hqdefault.jpg,480,360,Artificial Images,none,2021-06-10T20:43:39Z
2,youtube#searchResult,-2qGRG7D0XHtB_wB12NZmeN-0L0,youtube#video,kfihXf3-NkM,2021-05-30T22:53:39Z,UCaZuPdmZ380SFUMKHVsv_AA,Generate Rectangular Images From Square StyleGAN models,Thanks Vadim Epstein for letting me bring this code into my repo. My notebook: ...,https://i.ytimg.com/vi/kfihXf3-NkM/default.jpg,120,90,https://i.ytimg.com/vi/kfihXf3-NkM/mqdefault.jpg,320,180,https://i.ytimg.com/vi/kfihXf3-NkM/hqdefault.jpg,480,360,Artificial Images,none,2021-05-30T22:53:39Z
3,youtube#searchResult,TZuOP0PgjPCtT-J72sQKgh7FaVM,youtube#video,V9Mp5FGInK8,2021-05-26T16:56:13Z,UCaZuPdmZ380SFUMKHVsv_AA,RunwayML and Google Colab: Week 6 (Next Frame Prediction and Style Transfer),Join this channel to get access to perks: https://www.youtube.com/channel/UCaZuPdmZ380SFUMKHVsv_AA/join Learn more about machine learning for image ...,https://i.ytimg.com/vi/V9Mp5FGInK8/default.jpg,120,90,https://i.ytimg.com/vi/V9Mp5FGInK8/mqdefault.jpg,320,180,https://i.ytimg.com/vi/V9Mp5FGInK8/hqdefault.jpg,480,360,Artificial Images,none,2021-05-26T16:56:13Z
4,youtube#searchResult,QUxMa-qRV6kEwJ9MnVXlcpqvzJg,youtube#video,pFKoGDc282s,2021-05-26T16:55:50Z,UCaZuPdmZ380SFUMKHVsv_AA,RunwayML + Colab: Week 4 (Datasets),Join this channel to get access to perks: https://www.youtube.com/channel/UCaZuPdmZ380SFUMKHVsv_AA/join Learn more about machine learning for image ...,https://i.ytimg.com/vi/pFKoGDc282s/default.jpg,120,90,https://i.ytimg.com/vi/pFKoGDc282s/mqdefault.jpg,320,180,https://i.ytimg.com/vi/pFKoGDc282s/hqdefault.jpg,480,360,Artificial Images,none,2021-05-26T16:55:50Z
0,youtube#searchResult,I9xK_q66vJ_dvMEcIbK4q5qpW0w,youtube#video,L1wxyvrBKAQ,2019-05-05T01:19:41Z,UCfVG8K_0XyMh7r2162aDKJw,Data Collection On the Streets - Wendy Bukoski - ML4ALL 2019,Data Collection On the Streets Wendy Bukoski http://ml4all.org/schedule.html video by https://backpedal.tv.,https://i.ytimg.com/vi/L1wxyvrBKAQ/default.jpg,120,90,https://i.ytimg.com/vi/L1wxyvrBKAQ/mqdefault.jpg,320,180,https://i.ytimg.com/vi/L1wxyvrBKAQ/hqdefault.jpg,480,360,ML4ALL,none,2019-05-05T01:19:41Z
1,youtube#searchResult,AECZ9jxrbddzyuJ3FvtP_UhWPTo,youtube#video,-gUeI0lNfHY,2019-05-05T00:36:58Z,UCfVG8K_0XyMh7r2162aDKJw,Consequences - Oz du Soleil - ML4ALL 2019,Oz's Twitter: https://twitter.com/OzExcel Excel on Fire: https://www.youtube.com/c/OzduSoleilDATA http://ml4all.org/schedule.html video by https://backpedal.tv.,https://i.ytimg.com/vi/-gUeI0lNfHY/default.jpg,120,90,https://i.ytimg.com/vi/-gUeI0lNfHY/mqdefault.jpg,320,180,https://i.ytimg.com/vi/-gUeI0lNfHY/hqdefault.jpg,480,360,ML4ALL,none,2019-05-05T00:36:58Z
2,youtube#searchResult,xcOB08N6ETYjpk9T8uI5HYtZXhM,youtube#video,Y_QPBrUBQlU,2019-05-01T01:04:02Z,UCfVG8K_0XyMh7r2162aDKJw,Time-Series Behavioral Analysis for Churn Prediction - Damon Danieli - ML4ALL 2019,"Time-Series Behavioral Analysis for Churn Prediction Damon Danieli This talk covers the data engineering, feature extraction, and the processing for predicting ...",https://i.ytimg.com/vi/Y_QPBrUBQlU/default.jpg,120,90,https://i.ytimg.com/vi/Y_QPBrUBQlU/mqdefault.jpg,320,180,https://i.ytimg.com/vi/Y_QPBrUBQlU/hqdefault.jpg,480,360,ML4ALL,none,2019-05-01T01:04:02Z
3,youtube#searchResult,CIWJkulC4qxL4-OY74Nm5Q3UhkA,youtube#video,CPA-SgEvk4k,2019-05-01T00:15:32Z,UCfVG8K_0XyMh7r2162aDKJw,"Build, Train, and Serve Your ML Models on Kubernetes with Kubeflow - Karl Weinmeister - ML4ALL 2019","Build, Train, and Serve Your ML Models on Kubernetes with Kubeflow Karl Weinmeister Distributing ML workloads across multiple nodes has become common.",https://i.ytimg.com/vi/CPA-SgEvk4k/default.jpg,120,90,https://i.ytimg.com/vi/CPA-SgEvk4k/mqdefault.jpg,320,180,https://i.ytimg.com/vi/CPA-SgEvk4k/hqdefault.jpg,480,360,ML4ALL,none,2019-05-01T00:15:32Z
4,youtube#searchResult,vCyquHE10YLtKxOMP5Atw7--kp8,youtube#video,xPuVbDfEUvE,2019-04-30T23:37:08Z,UCfVG8K_0XyMh7r2162aDKJw,Hierarchical Topic Modeling in Cancer Research - Zhi Yang - ML4ALL 2019,Hierarchical Topic Modeling in Cancer Research Zhi Yang Topic models have been widely applied to extract topics from various range of documents or ...,https://i.ytimg.com/vi/xPuVbDfEUvE/default.jpg,120,90,https://i.ytimg.com/vi/xPuVbDfEUvE/mqdefault.jpg,320,180,https://i.ytimg.com/vi/xPuVbDfEUvE/hqdefault.jpg,480,360,ML4ALL,none,2019-04-30T23:37:08Z
0,youtube#searchResult,n_k_yYFi0-aUxtFp0LTT2AjkgPc,youtube#video,_CO-ND1FTOU,2021-07-14T12:13:33Z,UCR1-GEpyOPzT2AO4D_eifdw,"2021, Installing TensorFlow 2.5, Keras, &amp; Python 3.9 in Mac OSX M1","In this video I show how to install Keras and TensorFlow onto a Mac M1, along with the general setup for my deep learning course. I demonstrate how to install ...",https://i.ytimg.com/vi/_CO-ND1FTOU/default.jpg,120,90,https://i.ytimg.com/vi/_CO-ND1FTOU/mqdefault.jpg,320,180,https://i.ytimg.com/vi/_CO-ND1FTOU/hqdefault.jpg,480,360,Jeff Heaton,none,2021-07-14T12:13:33Z
